source,url,title,body,domain,sub_domain,scraped_at
thehindu.com,https://www.thehindu.com/news/national/arunachal-pradesh/rare-dragonfly-resurfaces-in-arunachal-after-110-years/article71028237.ece,Rare dragonfly resurfaces in Arunachal after 110 years,The long-tailed duskhawker was found about 600 km east of where it was last recorded in the country’s easternmost State in 2014,Environment,Climate,2026-06-03T09:38:26.893611
thehindu.com,https://www.thehindu.com/sci-tech/energy-and-environment/when-the-temperature-climbs-to-the-mid-30s-after-a-cooler-weekend-does-the-heat-feel-worse/article71028996.ece,"When the temperature climbs up after a cooler weekend, does the heat feel worse?",,Environment,Climate,2026-06-03T09:38:26.893778
thehindu.com,https://www.thehindu.com/sci-tech/science/air-pollution-cut-india-solar-power-output-one-tenth-2023-study/article71028944.ece,"Air pollution cut India’s solar power output by 9.6% in 2023, study says","India’s loss is one of the world’s highest, with the most electricity generation potential lost in the country’s heavily polluted north",Environment,Climate,2026-06-03T09:38:26.894005
thehindu.com,https://www.thehindu.com/sci-tech/energy-and-environment/the-ice-apple-is-more-than-just-a-seasonal-delicacy/article71028593.ece,The ice apple is more than just a seasonal delicacy,"Research on the plant biology of palmyra is actively going on in some parts of India, with support from the Ministry of Agriculture and Farmers Welfare",Environment,Climate,2026-06-03T09:38:26.894542
thehindu.com,https://www.thehindu.com/sci-tech/energy-and-environment/bengaluru-based-natural-history-platform-nature-in-focus-introduces-new-category-to-its-annual-photography-contest/article71020264.ece,"Bengaluru-based natural history platform, Nature in Focus, introduces new category to its annual photography contest","‘Himalayas on the Edge’, the new category, aims to raise awareness of how indiscriminate littering in the Himalayan region is negatively impacting its wildlife",Environment,Climate,2026-06-03T09:38:26.894772
thehindu.com,https://www.thehindu.com/sci-tech/science/sperm-whale-clicks-have-complex-patterns-similar-to-human-speech/article70982438.ece,Sperm whale ‘clicks’ have complex patterns similar to human speech,"Researchers have revealed that sperm whales, which communicate using clicking sounds, also vary the sounds in ways that resemble how humans use vowels",Environment,Climate,2026-06-03T09:38:26.895027
thehindu.com,https://www.thehindu.com/society/history-and-culture/gardens-of-delhi-swapna-liddle-madhulika-liddle-history-books/article68254700.ece,‘Gardens of Delhi’ gives us a glimpse into the hidden green treasures of the capital,A new book by Swapna and Madhulika Liddle and Prabhas Roy shares an intimate portrait of Delhi through its many gardens,Environment,Climate,2026-06-03T09:38:26.895284
thehindu.com,https://www.thehindu.com/sci-tech/energy-and-environment/why-does-lightning-zigzag-at-last-we-have-an-answer-to-the-mystery/article66213676.ece,"Why does lightning zigzag? At last, we have an answer to the mystery","The molecules and electrons build up to create a short, highly conducting step, which lights up intensely for a millionth of a second.",Environment,Climate,2026-06-03T09:38:26.895562
thehindu.com,https://www.thehindu.com/sci-tech/energy-and-environment/india-home-to-191-species-of-cockroaches-60-of-them-are-endemic-says-zsi-study/article71025748.ece,"India home to 191 species of cockroaches, 60% of them are endemic, says ZSI study","Scientists from Zoological Survey of India and Prof Ramkrishna More College, have developed the first and largest DNA barcode reference library for the cockroaches of peninsular India",Environment,Climate,2026-06-03T09:38:26.895818
thehindu.com,https://www.thehindu.com/news/national/uttarakhand/uttarakhand-recorded-375-forest-fires-in-past-three-months-chamoli-worst-hit/article71025443.ece,Uttarakhand recorded 375 forest fires in past three months; Chamoli worst hit,"According to official data, Chamoli remained the worst-affected region, accounting for 133 fire incidents this season that damaged 67.29 hectares",Environment,Climate,2026-06-03T09:38:26.896077
thehindu.com,https://www.thehindu.com/opinion/op-ed/how-india-is-governing-its-water-resources/article70971386.ece,How India is governing its water resources,"Global best practices underscore the value of wastewater reuse, efficient irrigation, and technological innovation",Environment,Climate,2026-06-03T09:38:26.896306
thehindu.com,https://www.thehindu.com/sci-tech/energy-and-environment/supreme-court-considers-bigger-public-participation-in-defining-aravalli/article71022128.ece,Supreme Court considers bigger public participation in defining Aravalli,"Says expert committee to be constituted to define the Aravalli hills and ranges should not become unwieldy with too many members, rather it ought to be functional and collaborate extensively with domain experts.",Environment,Climate,2026-06-03T09:38:26.896567
thehindu.com,https://www.thehindu.com/news/cities/Hyderabad/imd-eyes-new-doppler-radars-near-hyderabad-nizamabad-to-boost-telangana-weather-forecasting/article71017688.ece,"IMD eyes new Doppler radars near Hyderabad, Nizamabad to boost Telangana weather forecasting",,Environment,Climate,2026-06-03T09:38:26.896759
thehindu.com,https://www.thehindu.com/news/national/tamil-nadu/kerala-nelliampathi-wild-elephant-chillikomban-dies-after-being-washed-away-in-parambikulam-aliyar-project-contour-canal/article71017516.ece,Kerala’s iconic wild elephant ‘Chillikomban’ dies after being washed away in Parambikulam Aliyar Project contour canal,"Chillikomban was known as a docile tusker that lived amongst people in the Nelliampathi region, without causing trouble. The tusker would traverse to the Tamil Nadu side during musth and return to the home turf, recalled a biologist from Kerala.",Environment,Climate,2026-06-03T09:38:26.896985
thehindu.com,https://www.thehindu.com/news/cities/bangalore/sankey-tank-is-dying-no-longer-just-a-lake-issue-say-environmental-groups-against-unscientific-developments/article71017263.ece,"‘Sankey Tank is Dying’: No longer just a lake issue, say environmental groups against unscientific developments","During the campaign, environment groups and citizens demanded an immediate independent water quality audit and urgent intervention to stop sewage entry",Environment,Climate,2026-06-03T09:38:26.897231
thehindu.com,https://www.thehindu.com/children/how-to-prevent-heatstroke/article68109504.ece,Beat the heat: How to prevent Heatstroke,"As the summer sun cranks up the temperature, it increases the risk of heatstroke. It’s not just about feeling uncomfortable; it’s about staying safe. Heatstroke can sneak up on anyone, but it poses a particular threat to kids and parents hustling through their summer adventures.",Environment,Climate,2026-06-03T09:38:26.897517
thehindu.com,https://www.thehindu.com/news/cities/chennai/a-patch-and-its-people/article71016815.ece,Community efforts revitalise Nanmangalam lake amid environmental challenges,"In Nanmangalam, where a lake and a reserve forest are located cheek by jowl, the view may not be picture-perfect, being marred by garbage dumping and sewage inflow. But the picture is eye-catching as well, thanks to people’s participation in improving conditions and its wildlife. Around International Day for Biological Diversity (May 22), a close look at the ecosystem",Environment,Climate,2026-06-03T09:38:26.897784
thehindu.com,https://www.thehindu.com/sci-tech/science/dog-brains-shrank-significantly-by-5000-years-ago-thanks-to-humans/article71015165.ece,"Dog brains shrank significantly by 5,000 years ago, thanks to humans","Dogs face pressure to evolve from predators, foraging, and mating but domestication relaxes all of them. The high energy cost of neural tissues combined with the lower cognitive demands of a captive environment results in smaller brains in domesticated animals",Environment,Climate,2026-06-03T09:38:26.898077
thehindu.com,https://www.thehindu.com/news/national/assam/study-maps-assams-grim-human-elephant-conflict/article71014574.ece,Study maps Assam’s grim human-elephant conflict,"Analysing 1,806 incidents between 2000 and 2023, the researchers find that the conflicts near fragmented forests and human settlements occur more during the monsoon and post-harvest seasons",Environment,Climate,2026-06-03T09:38:26.898317
thehindu.com,https://www.thehindu.com/news/national/assam/from-weed-to-wealth-assam-women-turn-water-hyacinth-into-livelihoods-near-rhino-habitat/article71013957.ece,From weed to wealth: Assam women turn water hyacinth into livelihoods near rhino habitat,Providing people in fringe areas with an alternative source of livelihood facilitates the conservation of Laokhowa-Burhachapori Wildlife Sanctuary,Environment,Climate,2026-06-03T09:38:26.898578
thehindu.com,https://www.thehindu.com/news/national/karnataka/apis-cerana-and-malabar-tree-toad-to-be-declared-state-insect-and-amphibian/article71011341.ece,Apis cerana and Malabar Tree Toad to be declared State insect and amphibian,"The sandalwood is Karnataka’s State tree, elephant the State animal, the Indian Roller State bird, and Southern Birdwing the State butterfly.",Environment,Climate,2026-06-03T09:38:26.898820
thehindu.com,https://www.thehindu.com/sci-tech/energy-and-environment/how-indias-divers-turned-ocean-encounters-into-conservation-action-with-the-help-of-padis-go-eco-month/article70887057.ece,How India’s divers turned ocean encounters into conservation action with the help of PADI’s Go Eco Month,"During PADI’s Go Eco Month in April, last month, divers across India’s reef fringed islands and mainland coasts paired pairingexploration with clean ups, reef and cove awareness, and a growing ethic of responsible travel In coastal hubs like Goa and the Andamans, a new wave of divers is combining holidays with marine clean-ups, reef education, and responsible tourism==what is PADI Go Eco month? Since that is the peg please bring that into the HL, strap, and intro in the body copy==",Environment,Climate,2026-06-03T09:38:26.899015
thehindu.com,https://www.thehindu.com/sci-tech/energy-and-environment/as-temperatures-rise-tropical-forests-absorb-less-carbon/article60402214.ece,"As temperatures rise, tropical forests absorb less carbon","leading: BJP 65 Congress 33 other 22. wins: BJP 4 Congress: 9 other: 10 Greenhouse gases, such as CO2, contribute to global warming, sea level rises and extreme weather events, previous studies have shown. Forests absorb CO2 during photosynthesis and release it during respiration.",Environment,Climate,2026-06-03T09:38:26.899354
